ID	num_scaff_leaves	num_synth_leaves	num_splits	num_informative_input_trees	num_noninformative_overlapping_input_trees	inf_tree_ids	noninf_tree_ids
ott891276	2	15	0	0	10		tree_ot_2158@tree1.tre,tree_ot_520@tree1.tre,tree_ot_290@tree1.tre,tree_ot_847@tree1.tre,tree_ot_836@tree1.tre,tree_ot_782@Tr48736.tre,tree_pg_2404@tree5068.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott891680	3	3	4	2	6	tree_ot_2158@tree1.tre,tree_ot_520@tree1.tre	tree_ot_290@tree1.tre,tree_ot_847@tree1.tre,tree_ot_836@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott892283	5	9	4	1	3	tree_pg_2876@tree6670.tre	tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott893770	2	5	0	0	6		tree_ot_2158@tree1.tre,tree_ot_520@tree1.tre,tree_ot_290@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott897681	55	149	185	7	14	tree_ot_290@tree1.tre,tree_pg_2913@tree6742.tre,tree_ot_177@tree1.tre,tree_ot_178@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY	tree_ot_2019@tree20.tre,tree_ot_2079@tree1.tre,tree_ot_2013@tree8.tre,tree_ot_783@tree1.tre,tree_ot_531@tree1.tre,tree_ot_532@tree1.tre,tree_ot_111@tree1.tre,tree_ot_757@Tr70438.tre,tree_ot_412@Tr77157.tre,tree_pg_2015@tree4152.tre,tree_ot_854@tree1.tre,tree_ot_841@tree1.tre,tree_ot_782@Tr48736.tre,tree_pg_2404@tree5068.tre
ott898953	2	2	0	0	4		tree_pg_2853@tree6624.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott901449	2	4	0	0	5		tree_ot_2186@tree1.tre,tree_pg_1887@tree6629.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott901831	11	39	35	4	14	tree_ot_1043@tree1.tre,tree_pg_1966@tree4019.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2079@tree1.tre,tree_ot_2013@tree8.tre,tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_783@tree1.tre,tree_ot_290@tree1.tre,tree_ot_500@tree1.tre,tree_ot_531@tree1.tre,tree_ot_757@Tr70438.tre,tree_ot_412@Tr77157.tre,tree_ot_855@tree1.tre,tree_ot_782@Tr48736.tre,tree_pg_2404@tree5068.tre,TAXONOMY
ott901832	6	81	21	6	13	tree_ot_2079@tree1.tre,tree_ot_1043@tree1.tre,tree_ot_290@tree1.tre,tree_pg_1966@tree4019.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2013@tree8.tre,tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_783@tree1.tre,tree_ot_500@tree1.tre,tree_ot_531@tree1.tre,tree_ot_757@Tr70438.tre,tree_ot_412@Tr77157.tre,tree_pg_2015@tree4152.tre,tree_ot_855@tree1.tre,tree_ot_782@Tr48736.tre,tree_pg_2404@tree5068.tre,TAXONOMY
ott901940	5	8	9	3	16	tree_ot_2146@tree1.tre,tree_ot_747@tree3.tre,TAXONOMY	tree_ot_2013@tree8.tre,tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_2083@tree1.tre,tree_ot_290@tree1.tre,tree_ot_500@tree1.tre,tree_ot_531@tree1.tre,tree_ot_532@tree1.tre,tree_ot_757@Tr70438.tre,tree_ot_412@Tr77157.tre,tree_pg_2913@tree6741.tre,tree_pg_2015@tree4152.tre,tree_ot_782@Tr48736.tre,tree_pg_2404@tree5068.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre
ott90197	2	2	0	0	8		tree_ot_2132@tree2.tre,tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_500@tree1.tre,tree_pg_2853@tree6624.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott903617	4	10	11	4	1	tree_ot_2108@tree1.tre,tree_pg_2872@tree6665.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	TAXONOMY
ott904487	4	9	9	3	5	tree_pg_2416@tree3.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_500@tree1.tre,tree_ot_531@tree1.tre,TAXONOMY
ott904494	2	9	0	0	4		tree_pg_2416@tree3.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott906599	9	11	39	5	2	tree_ot_2158@tree1.tre,tree_ot_520@tree1.tre,tree_ot_863@tree2.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_290@tree1.tre,TAXONOMY
ott906627	3	7	10	5	2	tree_ot_2158@tree1.tre,tree_ot_520@tree1.tre,tree_ot_863@tree2.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_290@tree1.tre,TAXONOMY
ott906941	2	2	0	0	7		tree_ot_2019@tree15.tre,tree_ot_2159@tree1.tre,tree_ot_2188@tree1.tre,tree_pg_2858@tree6642.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott90889	4	4	12	4	3	tree_ot_770@tree1.tre,tree_pg_2829@tree6579.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_290@tree1.tre,tree_pg_2575@tree5974.tre,TAXONOMY
ott90896	2	3	0	0	7		tree_ot_770@tree1.tre,tree_ot_290@tree1.tre,tree_pg_2829@tree6579.tre,tree_pg_2575@tree5974.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott90900	8	14	14	2	5	tree_ot_770@tree1.tre,tree_pg_2829@tree6579.tre	tree_ot_290@tree1.tre,tree_pg_2575@tree5974.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott909768	5	5	20	6	1	tree_ot_770@tree1.tre,tree_ot_290@tree1.tre,tree_pg_2575@tree5974.tre,tree_pg_2591@tree6024.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	TAXONOMY
ott915652	3	5	6	3	6	tree_ot_125@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_500@tree1.tre,tree_ot_531@tree1.tre,tree_pg_1872@tree3780.tre,TAXONOMY
ott915881	5	14	10	4	1	tree_ot_2141@tree1.tre,tree_ot_1997@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	TAXONOMY
ott915896	2	6	0	0	5		tree_ot_2141@tree1.tre,tree_ot_1997@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott917050	4	5	7	3	4	tree_ot_2141@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2018@tree8.tre,tree_ot_500@tree1.tre,tree_ot_531@tree1.tre,TAXONOMY
ott917053	4	4	9	3	1	tree_ot_2141@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	TAXONOMY
ott918683	3	4	2	1	4	tree_ot_1043@tree1.tre	tree_ot_290@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott918901	3	3	2	1	3	tree_ot_2222@tree1.tre	tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott919201	2	2	0	0	4		tree_ot_2186@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott922697	2	7	0	0	5		tree_ot_2221@tree1.tre,tree_ot_862@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott922719	3	3	8	4	5	tree_pg_2913@tree6742.tre,tree_ot_178@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_290@tree1.tre,tree_ot_111@tree1.tre,tree_ot_854@tree1.tre,tree_ot_841@tree1.tre,TAXONOMY
ott922724	2	5	0	0	9		tree_ot_2179@tree1.tre,tree_ot_2013@tree8.tre,tree_ot_783@tree1.tre,tree_ot_290@tree1.tre,tree_ot_172@tree3.tre,tree_ot_854@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott92667	4	4	8	3	3	tree_ot_2158@tree1.tre,tree_ot_2018@tree8.tre,tree_ot_520@tree1.tre	tree_ot_290@tree1.tre,tree_ot_847@tree1.tre,TAXONOMY
ott92677	2	2	0	0	10		tree_ot_2019@tree15.tre,tree_ot_2167@tree1.tre,tree_ot_2234@tree2.tre,tree_ot_2190@tree1.tre,tree_ot_290@tree1.tre,tree_ot_532@tree1.tre,tree_ot_412@Tr77157.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott928349	2	3	0	0	10		tree_ot_2187@tree1.tre,tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_500@tree1.tre,tree_ot_415@tree2.tre,tree_ot_126@tree1.tre,tree_pg_1872@tree3780.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott929238	15	23	46	4	3	tree_ot_2015@tree5.tre,tree_pg_1953@tree3977.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_290@tree1.tre,tree_ot_866@tree1.tre,TAXONOMY
ott931009	2	2	0	0	5		tree_ot_2015@tree5.tre,tree_ot_290@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott931109	5	19	8	3	3	tree_ot_2228@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_655@tree1.tre,tree_pg_2444@tree6526.tre,TAXONOMY
ott931323	5	9	16	5	2	tree_ot_1170@tree2.tre,tree_ot_1170@tree3.tre,tree_ot_832@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_290@tree1.tre,TAXONOMY
ott931360	4	5	12	4	7	tree_ot_1170@tree2.tre,tree_ot_1170@tree3.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2013@tree8.tre,tree_ot_783@tree1.tre,tree_ot_290@tree1.tre,tree_ot_854@tree1.tre,tree_ot_832@tree1.tre,tree_ot_782@Tr48736.tre,TAXONOMY
ott931457	4	9	6	2	5	tree_ot_2158@tree1.tre,tree_ot_520@tree1.tre	tree_ot_2079@tree1.tre,tree_ot_290@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott931459	4	7	6	2	4	tree_ot_2158@tree1.tre,tree_ot_520@tree1.tre	tree_ot_290@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott931722	16	22	57	4	3	tree_ot_2015@tree5.tre,tree_ot_2018@tree8.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_290@tree1.tre,tree_ot_843@tree3.tre,TAXONOMY
ott931731	2	2	0	0	5		tree_ot_2015@tree5.tre,tree_ot_290@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott932505	2	11	0	0	5		tree_ot_290@tree1.tre,tree_pg_1854@tree3743.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott935038	2	2	0	0	7		tree_ot_2146@tree1.tre,tree_ot_2156@tree3.tre,tree_ot_1043@tree1.tre,tree_ot_290@tree1.tre,tree_ot_532@tree1.tre,tree_ot_521@tree1.tre,TAXONOMY
ott935198	2	2	0	0	9		tree_ot_2158@tree1.tre,tree_ot_2079@tree1.tre,tree_ot_2013@tree8.tre,tree_ot_520@tree1.tre,tree_ot_290@tree1.tre,tree_ot_847@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott937205	11	16	24	4	2	tree_ot_2015@tree5.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY	tree_ot_290@tree1.tre,tree_ot_843@tree3.tre
ott939764	3	4	2	1	3	tree_ot_2228@tree1.tre	tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott939948	2	2	0	0	9		tree_ot_770@tree1.tre,tree_ot_290@tree1.tre,tree_ot_532@tree1.tre,tree_pg_2707@tree6281.tre,tree_ot_412@Tr77157.tre,tree_pg_2575@tree5974.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott941241	8	9	19	4	3	tree_ot_770@tree1.tre,tree_pg_2829@tree6579.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_290@tree1.tre,tree_pg_2575@tree5974.tre,TAXONOMY
ott941509	4	6	12	4	4	tree_ot_142@tree1.tre,tree_pg_2416@tree3.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_500@tree1.tre,TAXONOMY
ott943069	2	2	0	0	7		tree_ot_2013@tree8.tre,tree_ot_770@tree1.tre,tree_ot_290@tree1.tre,tree_pg_2575@tree5974.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott943097	2	2	0	0	7		tree_ot_770@tree1.tre,tree_ot_290@tree1.tre,tree_pg_2829@tree6579.tre,tree_pg_2575@tree5974.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott943904	2	4	0	0	9		tree_ot_2072@tree2.tre,tree_ot_2018@tree8.tre,tree_ot_753@tree1.tre,tree_ot_425@tree1.tre,tree_ot_1002@tree1.tre,tree_pg_2804@tree6511.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott944662	2	6	0	0	4		tree_pg_2416@tree3.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott948665	3	7	4	2	4	tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_pg_2860@tree6646.tre,tree_pg_2866@tree6656.tre,tree_ot_1022@tree1.tre,TAXONOMY
ott951135	5	7	4	1	4	tree_ot_2015@tree5.tre	tree_ot_290@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott952645	11	28	36	4	3	tree_ot_1043@tree1.tre,tree_pg_1966@tree4019.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_290@tree1.tre,tree_pg_2015@tree4152.tre,TAXONOMY
ott952647	3	6	8	4	2	tree_ot_1043@tree1.tre,tree_pg_1966@tree4019.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_290@tree1.tre,TAXONOMY
ott957729	3	9	2	1	7	tree_pg_2913@tree6742.tre	tree_ot_2013@tree8.tre,tree_ot_783@tree1.tre,tree_ot_290@tree1.tre,tree_ot_111@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott957951	3	8	2	1	6	tree_ot_809@tree2.tre	tree_ot_770@tree1.tre,tree_ot_290@tree1.tre,tree_pg_2829@tree6579.tre,tree_pg_2575@tree5974.tre,tree_ot_521@tree1.tre,TAXONOMY
ott958856	3	3	8	4	8	tree_ot_2179@tree1.tre,tree_pg_2913@tree6742.tre,tree_ot_2182@tree1.tre,tree_ot_521@tree1.tre	tree_ot_2019@tree12.tre,tree_ot_2013@tree8.tre,tree_ot_783@tree1.tre,tree_ot_290@tree1.tre,tree_ot_111@tree1.tre,tree_ot_854@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott95946	3	3	2	1	3	tree_ot_2222@tree1.tre	tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott96279	12	25	22	2	11	tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2019@tree15.tre,tree_ot_2167@tree1.tre,tree_ot_2159@tree1.tre,tree_ot_290@tree1.tre,tree_ot_531@tree1.tre,tree_ot_854@tree1.tre,tree_ot_841@tree1.tre,tree_ot_874@tree1.tre,tree_ot_782@Tr48736.tre,tree_pg_2404@tree5068.tre,TAXONOMY
ott963343	2	3	0	0	9		tree_ot_2072@tree2.tre,tree_ot_2018@tree8.tre,tree_ot_2170@tree3.tre,tree_ot_425@tree1.tre,tree_pg_2804@tree6511.tre,tree_ot_119@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott964337	2	2	0	0	8		tree_ot_2072@tree2.tre,tree_ot_2018@tree8.tre,tree_ot_425@tree1.tre,tree_ot_1002@tree1.tre,tree_pg_2804@tree6511.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott966318	21	45	58	6	2	tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_124@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY	tree_ot_500@tree1.tre,tree_ot_531@tree1.tre
ott966320	2	3	0	0	7		tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_500@tree1.tre,tree_ot_531@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott966321	2	2	0	0	7		tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_500@tree1.tre,tree_ot_531@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott967524	2	2	0	0	4		tree_ot_151@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott967528	2	3	0	0	6		tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_124@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott967971	2	4	0	0	9		tree_ot_2158@tree1.tre,tree_ot_520@tree1.tre,tree_ot_863@tree2.tre,tree_ot_290@tree1.tre,tree_ot_532@tree1.tre,tree_ot_412@Tr77157.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott968672	2	2	0	0	9		tree_ot_2019@tree15.tre,tree_ot_2013@tree8.tre,tree_ot_290@tree1.tre,tree_ot_111@tree1.tre,tree_ot_180@tree1.tre,tree_ot_874@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott968675	11	34	31	5	2	tree_ot_2079@tree1.tre,tree_ot_180@tree1.tre,tree_ot_874@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_290@tree1.tre,TAXONOMY
ott969453	2	4	0	0	8		tree_ot_2145@tree2.tre,tree_ot_2018@tree8.tre,tree_ot_500@tree1.tre,tree_pg_2806@tree6529.tre,tree_pg_2805@tree6512.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott969838	19	89	50	5	3	tree_ot_2018@tree8.tre,tree_ot_140@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY	tree_ot_1055@tree1.tre,tree_ot_500@tree1.tre,tree_pg_2913@tree6741.tre
ott97316	4	4	10	4	6	tree_ot_770@tree1.tre,tree_pg_2924@tree6755.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2152@tree1.tre,tree_ot_2018@tree8.tre,tree_ot_2084@tree1.tre,tree_ot_290@tree1.tre,tree_pg_2575@tree5974.tre,TAXONOMY
ott975191	3	5	2	1	3	tree_pg_2853@tree6624.tre	tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott977436	2	2	0	0	6		tree_ot_2141@tree1.tre,tree_ot_816@tree1.tre,tree_ot_136@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott977742	2	5	0	0	7		tree_ot_2179@tree1.tre,tree_ot_290@tree1.tre,tree_pg_2913@tree6742.tre,tree_pg_1586@tree3208.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott977745	2	3	0	0	8		tree_ot_2234@tree8.tre,tree_ot_2179@tree1.tre,tree_ot_290@tree1.tre,tree_pg_2913@tree6742.tre,tree_pg_1586@tree3208.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott979429	7	16	43	9	6	tree_ot_2072@tree2.tre,tree_ot_2018@tree8.tre,tree_ot_2170@tree3.tre,tree_ot_425@tree1.tre,tree_ot_1002@tree1.tre,tree_pg_2804@tree6511.tre,tree_ot_120@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_1055@tree1.tre,tree_ot_753@tree1.tre,tree_ot_500@tree1.tre,tree_ot_531@tree1.tre,tree_ot_119@tree1.tre,TAXONOMY
ott981607	3	4	0	0	4		tree_ot_2019@tree17.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott988329	22	24	35	4	2	tree_ot_2015@tree5.tre,tree_ot_843@tree3.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_290@tree1.tre,TAXONOMY
ott989079	4	4	11	4	1	tree_ot_2108@tree1.tre,tree_pg_2872@tree6665.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	TAXONOMY
ott989086	6	6	11	3	5	tree_ot_2145@tree2.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_pg_2806@tree6529.tre,tree_pg_2805@tree6512.tre,TAXONOMY
ott989089	5	6	13	4	3	tree_ot_147@tree1.tre,tree_ot_838@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,TAXONOMY
ott989510	4	9	6	2	8	tree_ot_770@tree1.tre,tree_pg_2924@tree6755.tre	tree_ot_2143@tree1.tre,tree_ot_2018@tree8.tre,tree_ot_2084@tree1.tre,tree_ot_290@tree1.tre,tree_pg_2575@tree5974.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott991314	2	2	0	0	7		tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_500@tree1.tre,tree_pg_2869@tree6661.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott991709	2	4	0	0	11		tree_ot_2013@tree8.tre,tree_ot_290@tree1.tre,tree_ot_500@tree1.tre,tree_ot_531@tree1.tre,tree_ot_757@Tr70438.tre,tree_ot_831@tree2.tre,tree_ot_782@Tr48736.tre,tree_pg_2404@tree5068.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott99660	2	2	0	0	6		tree_ot_770@tree1.tre,tree_pg_2829@tree6579.tre,tree_pg_2575@tree5974.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott996917	4	5	3	1	3	tree_pg_2853@tree6624.tre	tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott997976	4	5	9	4	2	tree_ot_2015@tree5.tre,tree_pg_1953@tree3977.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_290@tree1.tre,TAXONOMY
ott999542	2	4	0	0	4		tree_ot_2015@tree5.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott999677	10	45	64	9	4	tree_ot_2072@tree2.tre,tree_ot_2018@tree8.tre,tree_ot_753@tree1.tre,tree_ot_425@tree1.tre,tree_ot_1002@tree1.tre,tree_pg_2804@tree6511.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY	tree_ot_1055@tree1.tre,tree_ot_2170@tree3.tre,tree_ot_500@tree1.tre,tree_ot_531@tree1.tre
